year,temp,co2,sea_ice,temp_ireland,rainfall_ireland
-3361,,267.6,,,
-3351,217.4,,,,
-3332,218.3,,,,
-3324,,265.2,,,
-3311,217.3,,,,
-3291,216.2,,,,
-3271,217.4,,,,
-3269,,269.8,,,
-3250,217.1,,,,
-3231,217.8,,,,
-3213,218.2,,,,
-3210,,265.3,,,
-3194,218.1,,,,
-3174,217.8,,,,
-3155,217.4,,,,
-3144,,267.6,,,
-3137,,268.6,,,
-3135,217.3,,,,
-3115,216.6,,,,
-3094,217.9,,,,
-3074,217.3,,,,
-3054,217.2,269.8,,,
-3034,216.9,,,,
-3032,,269.3,,,
-3014,217.1,,,,
-2995,218.5,,,,
-2975,217.9,,,,
-2971,,270.7,,,
-2956,217.5,,,,
-2937,217.4,,,,
-2924,,268.6,,,
-2918,217.8,,,,
-2899,218.2,,,,
-2878,217.2,,,,
-2857,216.4,,,,
-2836,217.2,,,,
-2823,,271.5,,,
-2816,217.3,269.3,,,
-2794,216.3,,,,
-2775,216.8,,,,
-2756,218.5,,,,
-2753,,270.7,,,
-2736,217.2,,,,
-2716,217.4,,,,
-2697,,269.8,,,
-2696,217.5,,,,
-2677,217.0,,,,
-2657,217.8,,,,
-2643,,269.1,,,
-2637,217.7,,,,
-2623,,271.5,,,
-2617,217.6,,,,
-2597,216.7,,,,
-2577,217.1,,,,
-2557,216.8,,,,
-2544,,271.1,,,
-2538,218.3,,,,
-2530,,269.8,,,
-2519,217.1,,,,
-2500,218.9,,,,
-2481,217.9,,,,
-2460,216.6,,,,
-2441,217.2,,,,
-2424,,269.1,,,
-2421,217.6,,,,
-2402,217.8,,,,
-2393,,271.5,,,
-2382,217.5,,,,
-2374,,271.1,,,
-2361,216.5,,,,
-2341,217.0,,,,
-2325,,272.8,,,
-2323,218.9,,,,
-2305,217.3,,,,
-2286,218.8,,,,
-2266,218.2,,,,
-2256,,271.6,,,
-2247,216.0,,,,
-2227,218.0,,,,
-2211,,271.5,,,
-2208,217.6,,,,
-2189,217.1,,,,
-2170,216.9,,,,
-2159,,271.7,,,
-2151,218.3,,,,
-2146,,272.8,,,
-2132,218.4,,,,
-2112,216.4,,,,
-2093,218.3,,,,
-2074,218.3,,,,
-2055,216.9,,,,
-2054,,271.6,,,
-2035,216.9,,,,
-2019,,274.9,,,
-2016,217.9,,,,
-1996,217.1,,,,
-1976,217.3,,,,
-1960,,271.7,,,
-1956,217.0,,,,
-1937,217.4,,,,
-1917,218.2,,,,
-1906,,275.4,,,
-1898,216.6,,,,
-1878,216.8,,,,
-1859,217.8,,,,
-1857,,271.5,,,
-1840,,274.9,,,
-1839,217.6,,,,
-1820,218.6,,,,
-1801,215.9,,,,
-1782,218.8,,,,
-1771,,275.4,,,
-1764,218.9,,,,
-1746,216.5,,,,
-1743,,273.0,,,
-1728,218.5,,,,
-1710,218.1,,,,
-1694,,273.4,,,
-1692,217.7,,,,
-1673,218.3,,,,
-1672,,271.5,,,
-1655,218.4,,,,
-1637,216.8,,,,
-1617,217.6,,,,
-1598,217.2,,,,
-1579,217.6,,,,
-1578,,275.0,,,
-1573,,273.0,,,
-1560,218.8,,,,
-1542,216.4,,,,
-1523,217.9,,,,
-1504,217.5,,,,
-1503,,273.4,,,
-1485,217.3,,,,
-1481,,274.0,,,
-1465,217.0,,,,
-1446,217.2,,,,
-1425,217.5,,,,
-1405,216.0,,,,
-1386,,275.0,,,
-1385,216.8,,,,
-1366,218.2,,,,
-1347,216.4,,,,
-1334,,273.1,,,
-1327,216.7,,,,
-1307,217.9,,,,
-1306,,276.3,,,
-1287,215.7,,,,
-1268,216.7,,,,
-1265,,274.0,,,
-1248,218.1,,,,
-1227,216.2,,,,
-1206,216.6,,,,
-1187,216.0,,,,
-1169,218.7,,,,
-1166,,273.1,,,
-1152,218.4,,,,
-1134,218.1,,,,
-1116,217.4,,,,
-1107,,274.6,,,
-1103,,276.3,,,
-1098,217.6,,,,
-1079,217.6,,,,
-1061,217.0,,,,
-1042,217.5,,,,
-1023,216.6,,,,
-1004,217.1,,,,
-999,,276.3,,,
-985,217.8,,,,
-967,218.0,,,,
-955,,274.7,,,
-952,,274.6,,,
-948,216.5,,,,
-931,216.8,,,,
-913,217.5,,,,
-895,218.6,,,,
-878,218.6,,,,
-862,218.8,,,,
-856,,276.3,,,
-852,,275.3,,,
-845,217.5,,,,
-828,218.4,,,,
-812,218.3,,,,
-795,218.4,,,,
-778,,274.7,,,
-777,218.7,,,,
-759,216.6,,,,
-758,,278.9,,,
-741,217.3,,,,
-723,216.9,,,,
-704,217.3,,,,
-687,217.5,,,,
-678,,273.9,,,
-669,218.3,,,,
-654,,275.3,,,
-652,217.8,,,,
-634,216.7,,,,
-616,218.0,,,,
-599,217.3,,,,
-586,,278.9,,,
-581,218.4,,,,
-576,,277.9,,,
-564,217.0,,,,
-546,217.6,,,,
-527,216.8,,,,
-509,216.8,,,,
-490,217.4,,,,
-483,,273.9,,,
-470,216.7,,,,
-464,,277.6,,,
-451,215.5,,,,
-432,216.5,,,,
-413,216.6,,,,
-394,216.8,,,,
-384,,277.9,,,
-374,216.0,,,,
-354,215.4,,,,
-336,217.6,,,,
-318,217.1,,,,
-316,,276.7,,,
-301,217.7,,,,
-284,218.3,276.7,,,
-266,217.6,,,,
-262,,277.6,,,
-249,217.0,,,,
-232,217.0,,,,
-213,216.4,,,,
-195,217.1,,,,
-178,,276.7,,,
-177,216.8,,,,
-160,217.9,,,,
-143,,276.9,,,
-142,216.7,,,,
-125,216.7,,,,
-108,219.1,,,,
-107,,276.7,,,
-91,216.5,,,,
-73,217.4,,,,
-55,216.4,,,,
-50,,278.0,,,
-38,216.7,,,,
-21,217.1,,,,
-4,217.6,,,,
1,,276.7,,,
13,217.0,,,,
19,,276.9,,,
29,217.4,,,,
30,,277.9,,,
45,217.4,,,,
56,,277.4,,,
61,219.2,,,,
78,216.4,,,,
95,217.8,,,,
104,,277.5,,,
112,216.4,,,,
129,216.4,,,,
136,,278.1,,,
138,,278.0,,,
147,217.7,,,,
154,,278.07,,,
164,216.0,,,,
175,,277.56,,,
181,218.0,,,,
197,217.5,,,,
214,217.3,,,,
217,,278.7,,,
231,216.9,,,,
241,,280.25,,,
248,216.6,,,,
264,217.8,,,,
266,,278.31,,,
274,,280.24,,,
280,217.8,,,,
296,216.2,280.91,,,
312,,278.9,,,
313,218.2,,,,
318,,281.69,,,
329,216.6,,,,
346,216.3,,,,
357,,277.8,,,
362,217.7,,,,
378,217.5,,,,
384,,277.25,,,
394,216.5,,,,
398,,280.0,,,
406,,279.13,,,
410,218.3,,,,
425,217.2,,,,
437,,280.0,,,
441,216.9,,,,
456,217.1,,,,
472,216.5,,,,
487,218.5,,,,
488,,277.11,,,
497,,279.2,,,
503,217.0,,,,
518,216.7,276.79,,,
534,216.9,,,,
550,217.4,,,,
552,,276.56,,,
557,,278.46,,,
564,217.3,,,,
578,218.3,,,,
582,,276.2,,,
592,219.0,,,,
600,,277.4,,,
606,217.3,,,,
615,,277.87,,,
620,218.3,,,,
634,217.6,,,,
637,,279.59,,,
648,218.6,,,,
663,217.1,,,,
669,,278.45,,,
677,217.3,,,,
692,217.7,,,,
701,,277.1,,,
707,217.8,,,,
717,,278.7,,,
721,218.0,,,,
730,,279.99,,,
735,216.9,,,,
749,218.3,,,,
762,218.4,279.29,,,
776,218.3,,,,
790,217.1,,,,
793,,279.72,,,
797,,277.7,,,
804,216.5,,,,
818,219.0,,,,
822,,278.62,,,
832,216.9,,,,
846,218.1,,,,
861,216.6,,,,
875,216.7,279.42,,,
889,217.8,,,,
890,,279.1,,,
903,218.4,,,,
914,,280.11,,,
918,217.6,,,,
931,216.5,,,,
946,217.0,,,,
958,,277.41,,,
960,217.0,,,,
975,217.8,,,,
983,,278.74,,,
989,216.7,,,,
1000,,276.6,,,
1003,216.9,,,,
1018,216.7,279.8,,,
1019,,280.06,,,
1032,216.4,,,,
1040,,280.92,,,
1046,218.3,,,,
1049,,280.97,,,
1061,216.0,,,,
1070,,282.84,,,
1073,,278.4,,,
1075,218.0,,,,
1088,216.4,,,,
1099,,283.09,,,
1101,218.9,,,,
1113,218.6,,,,
1116,,282.84,,,
1126,218.3,,,,
1138,218.0,,,,
1146,,284.51,,,
1151,217.4,,,,
1164,217.7,,,,
1166,,283.97,,,
1178,217.2,,,,
1191,217.3,,,,
1196,,280.1,,,
1200,,284.54,,,
1205,216.5,,,,
1211,,283.69,,,
1220,216.0,,,,
1235,216.4,,,,
1249,216.9,,,,
1251,,282.41,,,
1260,,282.2,,,
1263,216.8,,,,
1278,216.8,282.2,,,
1278,216.8,278.43,,,
1292,216.4,,,,
1305,217.7,,,,
1307,,281.58,,,
1318,218.4,,,,
1330,,284.07,,,
1331,218.9,,,,
1344,216.6,,,,
1349,,278.36,,,
1356,216.5,,,,
1369,218.8,,,,
1382,216.6,,,,
1390,,280.91,,,
1391,,281.1,,,
1394,218.1,,,,
1407,218.7,,,,
1411,,279.7,,,
1421,217.0,,,,
1429,,279.73,,,
1434,216.5,,,,
1447,215.0,,,,
1449,,282.23,,,
1460,217.8,,,,
1465,,277.7,,,
1469,,280.31,,,
1472,216.6,,,,
1484,216.8,,,,
1496,217.5,,,,
1502,,283.12,,,
1507,217.6,,,,
1520,215.7,,,,
1530,,283.95,,,
1531,217.6,,,,
1543,217.3,,,,
1546,,281.9,,,
1550,,283.53,,,
1555,216.9,279.1,,,
1560,,281.83,,,
1567,215.9,,,,
1573,,282.57,,,
1579,216.5,,,,
1588,,281.11,,,
1591,216.7,279.36,,,
1603,217.4,275.07,,,
1609,,271.11,,,
1614,216.8,,,,
1626,217.0,,,,
1629,,273.78,,,
1637,216.2,,,,
1640,,276.69,,,
1649,217.6,278.02,,,
1661,217.1,,,,
1671,,277.9,,,
1672,216.0,,,,
1682,,274.9,,,
1682,,276.66,,,
1683,217.3,,,,
1690,,276.32,,,
1694,217.4,277.36,,,
1705,218.1,,,,
1711,,,,,90.96666666666665
1712,,,,,104.38333333333333
1713,,,,,81.87499999999999
1714,,,,,73.68333333333334
1715,,,,,104.83333333333336
1716,218.2,,,,87.19999999999999
1717,,,,,85.80833333333332
1718,,,,,79.7
1719,,,,,79.9
1720,,,,,101.7
1721,,,,,94.76666666666665
1722,,,,,94.48333333333333
1723,,277.01,,,71.96666666666668
1723,,278.27,,,71.96666666666668
1724,,,,,101.94999999999999
1725,,,,,100.0
1726,,,,,91.86666666666667
1727,217.8,,,,97.19166666666666
1728,,,,,99.26666666666667
1729,,,,,92.15000000000002
1730,,,,,100.25833333333334
1731,,,,,74.84166666666667
1732,,,,,93.675
1733,,,,,100.97500000000001
1734,,278.31,,,98.25833333333333
1735,,,,,111.13333333333334
1736,,,,,85.46666666666665
1737,215.0,,,,92.23333333333333
1738,,,,,106.63333333333333
1739,,,,,93.13333333333334
1740,,,,,64.75
1741,,276.81,,,68.81666666666668
1742,,,,,78.45833333333333
1743,,,,,84.40833333333333
1744,,,,,94.57499999999999
1745,,,,,90.51666666666667
1746,,,,,83.4
1747,,,,,68.08333333333333
1748,217.9,,,,74.3
1749,,277.6,,,75.56666666666666
1750,,,,,84.40833333333333
1751,,,,,94.49166666666666
1752,,276.46,,,89.8916666666667
1752,,278.0,,,89.8916666666667
1753,,,,,91.60000000000001
1754,,,,,86.91666666666667
1755,,,,,100.0
1756,,,,,107.99166666666667
1757,,,,,86.125
1758,216.2,,,,91.78333333333335
1759,,,,,74.40833333333335
1760,,,,,96.01666666666667
1761,,,,,83.225
1762,,,,,73.58333333333333
1763,,277.16,,,102.23333333333333
1764,,276.4,,,95.75833333333333
1765,,,,,80.34166666666667
1766,,,,,75.28333333333333
1767,,,,,88.71666666666668
1768,216.7,,,,117.27500000000002
1769,,,,,84.29166666666666
1770,,,,,97.35833333333333
1771,,,,,74.85
1772,,,,,96.7333333333333
1773,,277.86,,,99.43333333333332
1774,,,,,82.05
1775,,,,,104.15000000000002
1776,,,,,86.375
1777,,,,,85.93333333333335
1778,,,,,100.0
1779,217.7,280.24,,,87.375
1780,,273.07,,,74.425
1781,,,,,81.25000000000001
1782,,,,,101.51666666666667
1783,,,,,90.53333333333335
1784,,,,,78.18333333333334
1785,,,,,75.11666666666666
1786,,,,,80.70833333333333
1787,,,,,93.31666666666666
1788,,,,,58.083333333333336
1789,218.4,,,,101.41666666666667
1790,,,,,88.01666666666667
1791,,,,,92.68333333333334
1792,,,,,108.98333333333333
1793,,,,,79.53333333333333
1794,,281.62,,,103.04166666666667
1795,,,,,91.33333333333333
1796,,282.3,,,75.025
1796,,280.4,,,75.025
1797,,,,,88.63333333333333
1798,,,,,82.40833333333333
1799,,282.8,,,89.63333333333334
1800,217.0,,,,82.61666666666666
1801,,,,,84.65833333333335
1802,,,,,89.78333333333335
1803,,,,,68.45833333333333
1804,,,,,95.64166666666667
1805,,,,,75.84166666666667
1806,,,,,96.575
1807,,,,,90.52499999999999
1808,,,,,85.56666666666666
1809,,,,,97.00833333333333
1810,217.8,,,,83.68333333333334
1811,,,,,96.925
1812,,,,,89.89166666666665
1813,,280.4,,,85.20833333333333
1814,,284.43,,,88.18333333333334
1815,,,,,86.48333333333333
1816,,,,,97.09166666666665
1817,,,,,93.14166666666667
1818,,,,,100.07499999999999
1819,,,,,95.19166666666666
1820,,,,,80.80833333333332
1821,216.3,,,,90.79166666666667
1822,,,,,96.47499999999998
1823,,,,,97.45833333333333
1824,,,,,84.58333333333331
1825,,281.36,,,85.47499999999998
1826,,,,,73.79166666666667
1827,,285.91,,,87.64166666666667
1828,,,,,101.7
1829,,,,,81.60000000000001
1830,,,,,83.50000000000001
1831,216.8,,,,93.85833333333333
1832,,,,,79.55
1833,,285.09,,,96.73333333333333
1833,,283.82,,,96.73333333333333
1834,,,,,84.39166666666667
1835,,,,,91.875
1836,,,,,91.97500000000001
1837,,284.15,,,83.05833333333334
1838,,,,,86.2
1839,,,,,95.93333333333332
1840,218.2,,,,76.375
1841,,283.65,,,86.65833333333335
1842,,,,,82.6
1843,,281.58,,,82.14166666666667
1844,,283.53,,,78.81666666666666
1845,,283.18,,,90.06666666666666
1846,,283.62,,,98.61666666666667
1847,,286.84,,,85.74166666666667
1848,,,,,98.80000000000001
1849,,,,,90.0
1850,216.9,284.0,,,85.08333333333334
1851,,288.79,,12.0,82.93333333333332
1851,,285.47,,12.0,82.93333333333332
1852,,,,8.0,112.375
1853,,,,,86.69166666666668
1854,,288.05,,,74.94166666666666
1855,,285.57,,13.0,68.82500000000002
1856,,,,8.0,79.20833333333333
1857,,283.16,,,80.275
1858,,,,,82.2
1859,,286.63,,,82.43333333333332
1860,217.4,,,,95.325
1861,,,,14.0,104.13333333333334
1862,,287.17,,,100.34166666666668
1863,,285.35,,15.0,92.36666666666667
1864,,286.65,,14.0,77.06666666666666
1865,,,,15.0,94.90833333333332
1866,,,,15.0,91.80000000000001
1867,,285.05,,14.0,84.39166666666667
1868,217.4,289.54,,14.0,95.61666666666667
1868,217.4,287.99,,14.0,95.61666666666667
1869,,,,14.0,89.60000000000001
1870,,286.33,,14.0,77.40833333333333
1870,,287.99,,14.0,77.40833333333333
1871,,,,11.0,89.69999999999999
1872,,,,14.0,117.075
1873,,286.66,,14.0,87.125
1874,,291.56,,14.0,87.40833333333335
1875,,,,14.0,93.81666666666666
1876,,,,14.0,100.56666666666668
1877,217.0,289.33,,14.0,110.825
1878,,,,14.0,85.33333333333336
1879,,,,12.0,89.19166666666668
1880,,287.77,,14.0,89.59166666666665
1881,,,,13.0,95.69999999999999
1882,,,,13.0,104.38333333333334
1883,,292.46,,13.0,101.22500000000001
1884,,289.76,,14.0,88.85000000000001
1884,,289.23,,14.0,88.85000000000001
1885,,,,12.0,84.60000000000001
1886,217.7,288.12,,12.0,99.22500000000001
1887,,294.34,,13.0,65.74999999999999
1888,,,,12.0,88.825
1889,,292.34,,13.0,84.01666666666667
1890,,290.92,,13.0,87.25833333333333
1891,,,,12.0,86.84166666666668
1892,,295.17,,12.0,87.51666666666667
1893,,295.32,,14.0,71.38333333333334
1893,,294.86,,14.0,71.38333333333334
1894,,293.81,,13.0,90.64166666666665
1894,,293.17,,13.0,90.64166666666665
1895,220.4,,,13.0,88.40833333333332
1896,,,,13.0,84.28333333333333
1897,,,,13.0,101.43333333333334
1898,,,,13.0,88.58333333333333
1899,,295.28,,13.0,91.31666666666666
1899,,297.05,,13.0,91.31666666666666
1900,,294.22,,13.0,101.47500000000001
1901,,,,13.0,85.5
1902,,295.61,,12.0,82.74999999999999
1903,219.2,,,12.0,111.26666666666667
1904,,295.99,,13.0,87.01666666666667
1905,,299.02,,13.0,77.65833333333333
1906,,299.63,,13.0,80.68333333333334
1906,,297.33,,13.0,80.68333333333334
1907,,,,13.0,87.28333333333335
1908,,,,13.0,85.94166666666666
1909,,301.5,,13.0,79.95833333333333
1910,,297.87,,13.0,94.01666666666667
1911,218.3,298.11,,13.0,84.94166666666666
1911,218.3,299.26,,13.0,84.94166666666666
1911,218.3,297.73,,13.0,84.94166666666666
1912,,,,13.0,93.65833333333335
1913,,301.3,,13.0,93.13333333333334
1914,,300.7,,13.0,93.60833333333333
1915,,,,12.0,89.22500000000001
1916,,301.92,,12.0,99.45833333333333
1917,,,,12.0,85.04166666666667
1918,,303.85,,13.0,95.14999999999999
1919,218.3,304.61,,13.0,76.45
1920,,301.88,,13.0,97.89999999999999
1921,,,,13.0,74.74999999999999
1922,,,,12.0,80.08333333333333
1923,,306.2,,12.0,97.00833333333334
1923,,303.18,,12.0,97.00833333333334
1924,,,,12.0,107.81666666666666
1925,,304.97,,12.0,85.425
1925,,304.72,,12.0,85.425
1926,,,,13.0,86.38333333333333
1927,,,,12.0,95.38333333333333
1928,218.3,308.02,,13.0,111.425
1928,218.3,305.67,,13.0,111.425
1929,,305.71,,12.0,94.58333333333333
1929,,305.38,,12.0,94.58333333333333
1929,,305.78,,12.0,94.58333333333333
1930,,,,12.0,103.15833333333332
1931,,305.74,,12.0,97.66666666666667
1932,,308.26,,12.0,84.50833333333334
1933,,305.94,,13.0,68.425
1933,,308.28,,13.0,68.425
1934,,307.08,,13.0,91.99999999999999
1934,,309.63,,13.0,91.99999999999999
1935,,306.32,,12.0,85.39166666666667
1936,218.3,309.34,,12.0,92.41666666666667
1936,218.3,307.26,,12.0,92.41666666666667
1937,,307.41,,12.0,91.48333333333335
1938,,311.52,,12.0,100.28333333333335
1938,,312.33,,12.0,100.28333333333335
1938,,308.48,,12.0,100.28333333333335
1938,,311.94,,12.0,100.28333333333335
1939,,310.46,,13.0,86.425
1939,,311.21,,13.0,86.425
1940,,310.95,,13.0,93.3
1940,,309.8,,13.0,93.3
1941,,311.8,,12.0,80.28333333333333
1941,,307.74,,12.0,80.28333333333333
1942,,311.88,,12.0,86.65833333333335
1942,,312.84,,12.0,86.65833333333335
1942,,312.39,,12.0,86.65833333333335
1943,,,,13.0,88.28333333333335
1944,,312.36,,12.0,88.55833333333334
1945,218.3,311.81,,13.0,85.51666666666667
1945,218.3,310.22,,13.0,85.51666666666667
1945,218.3,311.28,,13.0,85.51666666666667
1945,218.3,310.44,,13.0,85.51666666666667
1946,,311.97,,12.0,101.175
1946,,312.56,,12.0,101.175
1947,,312.87,,12.0,103.95
1947,,310.36,,12.0,103.95
1948,,311.57,,12.0,101.80833333333332
1949,,309.69,,13.0,81.07499999999999
1950,,313.66,,12.0,97.53333333333332
1950,,312.0,,12.0,97.53333333333332
1951,,,,12.0,97.59166666666668
1952,,312.18,,12.0,77.43333333333334
1953,,,,12.0,74.74166666666666
1954,,312.22,,12.0,103.45833333333333
1954,,313.17,,12.0,103.45833333333333
1954,,312.8,,12.0,103.45833333333333
1955,,314.71,,12.0,81.58333333333333
1956,,315.34,,13.0,88.84166666666668
1957,,316.33,,,92.39999999999999
1957,,314.44,,,92.39999999999999
1957,,315.27,,,92.39999999999999
1958,,314.57,,,106.74166666666666
1958,,316.1,,,106.74166666666666
1959,315.98,311.98,,,84.60000000000001
1959,315.98,315.98,,,84.60000000000001
1959,315.98,316.33,,,84.60000000000001
1960,316.91,313.09,,,110.675
1960,316.91,316.91,,,110.675
1961,317.64,317.64,,,89.00833333333333
1961,317.64,318.21,,,89.00833333333333
1961,,317.64,,,89.00833333333333
1961,,318.21,,,89.00833333333333
1962,318.45,317.52,,,84.73333333333333
1962,318.45,316.59,,,84.73333333333333
1962,318.45,319.14,,,84.73333333333333
1962,318.45,318.45,,,84.73333333333333
1963,318.99,319.07,,,87.44166666666666
1963,318.99,317.45,,,87.44166666666666
1963,318.99,318.61,,,87.44166666666666
1963,318.99,318.99,,,87.44166666666666
1964,319.62,319.12,,,87.8583333333333
1964,319.62,319.62,,,87.8583333333333
1965,320.04,319.89,,,98.20833333333333
1965,320.04,319.2,,,98.20833333333333
1965,320.04,320.04,,,98.20833333333333
1966,321.37,321.37,,,103.2666666666667
1966,321.37,320.98,,,103.2666666666667
1967,322.18,320.49,,,91.75000000000001
1967,322.18,322.17,,,91.75000000000001
1967,322.18,322.18,,,91.75000000000001
1968,,323.05,,,92.0
1968,323.05,323.05,,,92.0
1969,324.62,324.62,,,78.33333333333333
1969,324.62,325.08,,,78.33333333333333
1969,324.62,324.71,,,78.33333333333333
1969,324.62,320.38,,,78.33333333333333
1969,324.62,324.09,,,78.33333333333333
1970,325.68,325.68,,,87.75833333333333
1970,325.68,324.56,,,87.75833333333333
1971,326.32,326.32,,,70.35000000000001
1971,326.32,324.91,,,70.35000000000001
1971,326.32,326.65,,,70.35000000000001
1971,326.32,326.31,,,70.35000000000001
1972,327.46,328.42,,,88.10833333333333
1972,327.46,327.46,,,88.10833333333333
1972,327.46,330.35,,,88.10833333333333
1973,329.68,329.68,,,81.56666666666666
1974,330.19,330.19,,,94.75
1974,330.19,331.55,,,94.75
1975,,331.13,,,72.63333333333333
1975,331.13,331.13,,,72.63333333333333
1976,332.03,332.03,,,84.22500000000001
1976,332.03,332.37,,,84.22500000000001
1977,333.84,332.37,,,96.99166666666667
1977,333.84,335.55,,,96.99166666666667
1977,333.84,333.84,,,96.99166666666667
1978,335.41,335.41,12.0,,91.65000000000002
1979,336.84,334.85,12.0,,96.38333333333334
1979,336.84,336.84,12.0,,96.38333333333334
1980,338.76,338.76,12.0,,99.53333333333335
1981,340.12,340.12,12.0,,95.71666666666668
1982,341.48,341.48,12.0,,104.23333333333333
1982,,341.48,12.0,,104.23333333333333
1983,343.15,343.15,12.0,,89.08333333333333
1983,343.15,339.46,12.0,,89.08333333333333
1983,343.15,341.33,12.0,,89.08333333333333
1984,344.87,344.87,12.0,,88.48333333333333
1985,346.35,342.05,12.0,,95.63333333333334
1985,346.35,346.35,12.0,,95.63333333333334
1986,347.61,343.97,12.0,,102.09999999999998
1986,347.61,343.11,12.0,,102.09999999999998
1986,347.61,347.61,12.0,,102.09999999999998
1987,,349.31,12.0,,84.76666666666667
1987,,344.72,12.0,,84.76666666666667
1987,,345.44,12.0,,84.76666666666667
1987,349.31,349.31,12.0,,84.76666666666667
1987,349.31,344.72,12.0,,84.76666666666667
1987,349.31,345.44,12.0,,84.76666666666667
1988,351.69,347.6,12.0,,97.85000000000001
1988,351.69,351.69,12.0,,97.85000000000001
1989,353.2,353.2,12.0,,84.26666666666667
1989,353.2,349.8,12.0,,84.26666666666667
1989,353.2,349.28,12.0,,84.26666666666667
1990,354.45,354.45,12.0,,91.74166666666667
1990,354.45,350.81,12.0,,91.74166666666667
1991,355.7,352.42,12.0,,84.64166666666667
1991,355.7,355.7,12.0,,84.64166666666667
1992,356.54,353.72,12.0,,88.35833333333333
1992,356.54,356.54,12.0,,88.35833333333333
1993,357.21,357.21,12.0,,97.19166666666666
1993,357.21,353.95,12.0,,97.19166666666666
1994,358.96,358.96,12.0,,103.05
1994,,357.11,12.0,,103.05
1994,358.96,357.11,12.0,,103.05
1994,,358.96,12.0,,103.05
1995,360.97,360.97,11.0,,91.98333333333333
1996,362.74,362.74,12.0,,93.99166666666667
1996,362.74,359.65,12.0,,93.99166666666667
1997,363.88,363.88,12.0,,93.86666666666667
1998,366.84,366.84,12.0,,104.79166666666667
1998,366.84,361.78,12.0,,104.79166666666667
1999,368.54,368.54,12.0,,96.10833333333335
2000,369.71,369.71,12.0,,99.64166666666667
2000,,369.71,12.0,,99.64166666666667
2001,371.32,371.32,12.0,,77.05833333333332
2001,371.32,368.02,12.0,,77.05833333333332
2002,373.45,373.45,11.0,,116.10833333333333
2003,375.98,375.98,11.0,,77.89999999999999
2004,377.7,377.7,11.0,,87.77499999999999
2005,379.98,379.98,11.0,,87.48333333333333
2006,382.09,382.09,11.0,,98.45833333333333
2007,384.02,384.02,10.0,,88.88333333333333
2008,385.83,385.83,11.0,,104.12500000000001
2009,387.64,387.64,11.0,,114.63333333333334
2010,390.1,390.1,11.0,,82.30833333333334
2011,391.85,391.85,11.0,,93.875
2012,394.06,394.06,10.0,,98.64166666666665
2013,396.74,396.74,11.0,,93.04166666666667
2014,398.81,398.81,11.0,,105.22500000000002
2015,401.01,401.01,11.0,,112.16666666666667
2016,404.41,404.41,10.0,,
2017,406.76,406.76,10.0,,
2018,408.72,408.72,10.0,,
2019,411.65,411.65,,,
2020,414.21,414.21,,,
2021,416.41,416.41,,,
2022,418.53,418.53,,,
